id_linha,circular,letreiro_numerico,sentido,tipo_letreiro,terminal_principal,terminal_secundario
499,False,748A,1,41,LAPA,JD. PERI PERI
33267,False,748A,2,41,LAPA,JD. PERI PERI
501,False,748R,1,10,METRÔ BARRA FUNDA,JD. JOÃO XXIII
33269,False,748R,2,10,METRÔ BARRA FUNDA,JD. JOÃO XXIII
504,False,7545,1,10,PÇA. RAMOS DE AZEVEDO,JD. JOÃO XXIII
33272,False,7545,2,10,PÇA. RAMOS DE AZEVEDO,JD. JOÃO XXIII
1728,False,7545,1,21,PÇA. RAMOS DE AZEVEDO,CDHU BUTANTÃ
34496,False,7545,2,21,PÇA. RAMOS DE AZEVEDO,CDHU BUTANTÃ
2093,False,7550,1,10,METRÔ STA. CECÍLIA,TERM. STO. AMARO
34861,False,7550,2,10,METRÔ STA. CECÍLIA,TERM. STO. AMARO
793,False,756A,1,10,TERM. ÁGUA ESPRAIADA,JD. PAULO VI
33561,False,756A,2,10,TERM. ÁGUA ESPRAIADA,JD. PAULO VI
506,True,771P,1,10,TERM. PINHEIROS,JD. JOÃO XXIII
33274,True,771P,2,10,TERM. PINHEIROS,JD. JOÃO XXIII
472,False,7725,1,10,TERM. LAPA,RIO PEQUENO
33240,False,7725,2,10,TERM. LAPA,RIO PEQUENO
473,True,775A,1,10,PINHEIROS,JD. ADALGIZA
33241,True,775A,2,10,PINHEIROS,JD. ADALGIZA
796,False,775F,1,10,HOSP. DAS CLÍNICAS,JD. DAS PALMAS
33564,False,775F,2,10,HOSP. DAS CLÍNICAS,JD. DAS PALMAS
2488,True,775F,1,31,PQ. DO POVO,JD. DAS PALMAS
35256,True,775F,2,31,PQ. DO POVO,JD. DAS PALMAS
474,False,775N,1,10,METRÔ VL. MADALENA,RIO PEQUENO
33242,False,775N,2,10,METRÔ VL. MADALENA,RIO PEQUENO
507,False,775P,1,10,METRÔ ANA ROSA,JD. GUARAÚ
33275,False,775P,2,10,METRÔ ANA ROSA,JD. GUARAÚ
475,True,775V,1,10,ITAIM BIBI,RIO PEQUENO
33243,True,775V,2,10,ITAIM BIBI,RIO PEQUENO
508,False,778J,1,10,METRÔ BARRA FUNDA,JD. ARPOADOR
33276,False,778J,2,10,METRÔ BARRA FUNDA,JD. ARPOADOR
1486,False,778J,1,41,METRÔ BARRA FUNDA,COHAB RAPOSO TAVARES
34254,False,778J,2,41,METRÔ BARRA FUNDA,COHAB RAPOSO TAVARES
509,False,778R,1,10,TERM. PRINC. ISABEL,COHAB RAPOSO TAVARES
33277,False,778R,2,10,TERM. PRINC. ISABEL,COHAB RAPOSO TAVARES
512,True,7903,1,10,PÇA. RAMOS DE AZEVEDO,JD. JOÃO XXIII/EDUC.
33280,True,7903,2,10,PÇA. RAMOS DE AZEVEDO,JD. JOÃO XXIII/EDUC.
2506,False,8000,1,1,PÇA. RAMOS DE AZEVEDO,TERM. LAPA
35274,False,8000,2,1,PÇA. RAMOS DE AZEVEDO,TERM. LAPA
1273,False,8000,1,10,PÇA. RAMOS DE AZEVEDO,TERM. LAPA
34041,False,8000,2,10,PÇA. RAMOS DE AZEVEDO,TERM. LAPA
1251,False,8001,1,10,TERM. LAPA,VL. PIAUÍ
34019,False,8001,2,10,TERM. LAPA,VL. PIAUÍ
1252,False,8002,1,10,TERM. LAPA,TERM. PIRITUBA
34020,False,8002,2,10,TERM. LAPA,TERM. PIRITUBA
1253,False,8003,1,10,TERM. LAPA,REMÉDIOS
34021,False,8003,2,10,TERM. LAPA,REMÉDIOS
2582,True,8003,1,21,REMÉDIOS,TERM. LAPA
35350,True,8003,2,21,REMÉDIOS,TERM. LAPA
1254,False,8004,1,10,TERM. LAPA,HAB. TURÍSTICA
34022,False,8004,2,10,TERM. LAPA,HAB. TURÍSTICA
1256,False,8006,1,10,TERM. PIRITUBA,JD. DONÁRIA
34024,False,8006,2,10,TERM. PIRITUBA,JD. DONÁRIA
1257,False,8007,1,10,TERM. PIRITUBA,HAB. TURÍSTICA
34025,False,8007,2,10,TERM. PIRITUBA,HAB. TURÍSTICA
1258,False,8008,1,10,TERM. PIRITUBA,HAB. TURÍSTICA
34026,False,8008,2,10,TERM. PIRITUBA,HAB. TURÍSTICA
1259,False,8009,1,10,TERM. PIRITUBA,CID. D'ABRIL 3ª GLEBA
34027,False,8009,2,10,TERM. PIRITUBA,CID. D'ABRIL 3ª GLEBA
1260,False,8009,1,31,TERM. PIRITUBA,CID. D'ABRIL 3ª GLEBA
34028,False,8009,2,31,TERM. PIRITUBA,CID. D'ABRIL 3ª GLEBA
798,False,8010,1,10,LAPA,PERUS
33566,False,8010,2,10,LAPA,PERUS
1737,True,8010,1,21,SÍTIO BOTUQUARA,CPTM PERUS
34505,True,8010,2,21,SÍTIO BOTUQUARA,CPTM PERUS
2023,False,8012,1,10,CID. UNIVERSITÁRIA,METRÔ BUTANTÃ
34791,False,8012,2,10,CID. UNIVERSITÁRIA,METRÔ BUTANTÃ
800,False,8013,1,10,LAPA,TERM. JD. BRITANIA
33568,False,8013,2,10,LAPA,TERM. JD. BRITANIA
2011,True,8013,1,41,JD. PAINEIRAS,TERM. JD. BRITANIA
34779,True,8013,2,41,JD. PAINEIRAS,TERM. JD. BRITANIA
801,True,8014,1,10,PERUS,MORRO DOCE
33569,True,8014,2,10,PERUS,MORRO DOCE
1345,False,8015,1,10,TERM. PIRITUBA,CEM. DE PERUS
34113,False,8015,2,10,TERM. PIRITUBA,CEM. DE PERUS
2029,True,8015,1,21,CPTM PERUS,CEM. DE PERUS
34797,True,8015,2,21,CPTM PERUS,CEM. DE PERUS
1346,False,8016,1,10,TERM. PIRITUBA,JD. RINCÃO
34114,False,8016,2,10,TERM. PIRITUBA,JD. RINCÃO
1261,False,8017,1,10,TERM. PIRITUBA,CPTM VL. AURORA
34029,False,8017,2,10,TERM. PIRITUBA,CPTM VL. AURORA
2577,False,8017,1,21,CPTM VL. AURORA,VOITH
35345,False,8017,2,21,CPTM VL. AURORA,VOITH
2070,True,8018,1,10,METRÔ MORUMBI,VL. SÔNIA
34838,True,8018,2,10,METRÔ MORUMBI,VL. SÔNIA
2071,True,8019,1,10,METRÔ BUTANTÃ,PQ. CONTINENTAL
34839,True,8019,2,10,METRÔ BUTANTÃ,PQ. CONTINENTAL
2574,False,8019,1,31,TERM. VL. SÔNIA,PQ. CONTINENTAL
35342,False,8019,2,31,TERM. VL. SÔNIA,PQ. CONTINENTAL
1726,True,8020,1,10,SHOP. MORUMBI,BUTANTÃ
34494,True,8020,2,10,SHOP. MORUMBI,BUTANTÃ
2073,True,8021,1,10,BUTANTÃ,JD. MARIA LUIZA
34841,True,8021,2,10,BUTANTÃ,JD. MARIA LUIZA
2085,False,8022,1,10,CID. UNIVERSITÁRIA,METRÔ BUTANTÃ
34853,False,8022,2,10,CID. UNIVERSITÁRIA,METRÔ BUTANTÃ
2074,False,8023,1,10,TERM. VL. SÔNIA,CDHU MUNCK
34842,False,8023,2,10,TERM. VL. SÔNIA,CDHU MUNCK
2075,True,8024,1,10,BUTANTÃ,JD. JAQUELINE
34843,True,8024,2,10,BUTANTÃ,JD. JAQUELINE
2076,False,8025,1,10,TERM. VL. SÔNIA,JD. ROSA MARIA
34844,False,8025,2,10,TERM. VL. SÔNIA,JD. ROSA MARIA
2083,False,8026,1,10,TERM. VL. SÔNIA,JD. INGÁ
34851,False,8026,2,10,TERM. VL. SÔNIA,JD. INGÁ
2162,True,8027,1,10,BUTANTÃ,VL. DALVA
34930,True,8027,2,10,BUTANTÃ,VL. DALVA
2532,False,8028,1,10,METRÔ MORUMBI,PARAISÓPOLIS
35300,False,8028,2,10,METRÔ MORUMBI,PARAISÓPOLIS
2540,False,8029,1,10,TERM. MORUMBI,SHOP. PORTAL
35308,False,8029,2,10,TERM. MORUMBI,SHOP. PORTAL
2562,False,8030,1,10,TERM. VL. SÔNIA,PARAISÓPOLIS
35330,False,8030,2,10,TERM. VL. SÔNIA,PARAISÓPOLIS
797,False,8038,1,10,LAPA,PQ. CONTINENTAL
33565,False,8038,2,10,LAPA,PQ. CONTINENTAL
406,False,8040,1,10,TERM. LAPA,SOL NASCENTE
33174,False,8040,2,10,TERM. LAPA,SOL NASCENTE
407,False,8043,1,10,LAPA,HAB. TURÍSTICA
33175,False,8043,2,10,LAPA,HAB. TURÍSTICA
408,False,8047,1,10,LAPA,JARAGUÁ
33176,False,8047,2,10,LAPA,JARAGUÁ
410,False,8047,1,41,METRÔ VL. MADALENA,JARAGUÁ
33178,False,8047,2,41,METRÔ VL. MADALENA,JARAGUÁ
411,False,8047,1,51,LAPA,JARAGUÁ
33179,False,8047,2,51,LAPA,JARAGUÁ
412,False,8050,1,10,LAPA,PQ. MORRO DOCE
33180,False,8050,2,10,LAPA,PQ. MORRO DOCE
413,False,8050,1,21,LAPA,ANHANGUERA
33181,False,8050,2,21,LAPA,ANHANGUERA
415,False,8050,1,31,LAPA,PQ. MORRO DOCE
33183,False,8050,2,31,LAPA,PQ. MORRO DOCE
414,False,8055,1,10,LAPA,PERUS
33182,False,8055,2,10,LAPA,PERUS
417,False,8055,1,51,METRÔ BARRA FUNDA,PERUS
33185,False,8055,2,51,METRÔ BARRA FUNDA,PERUS
124,True,805L,1,10,ACLIMAÇÃO,TERM. PRINC. ISABEL
32892,True,805L,2,10,ACLIMAÇÃO,TERM. PRINC. ISABEL
418,False,8060,1,10,TERM. LAPA,VL. PIAUÍ
33186,False,8060,2,10,TERM. LAPA,VL. PIAUÍ
420,True,8062,1,10,LAPA,PQ. SÃO DOMINGOS
33188,True,8062,2,10,LAPA,PQ. SÃO DOMINGOS
421,False,8065,1,10,LAPA,HAB. TURÍSTICA
33189,False,8065,2,10,LAPA,HAB. TURÍSTICA
2079,False,8072,1,10,METRÔ MORUMBI,PQ. IPÊ
34847,False,8072,2,10,METRÔ MORUMBI,PQ. IPÊ
2081,False,8073,1,10,TERM. VL. SÔNIA,JD. GUARAÚ
34849,False,8073,2,10,TERM. VL. SÔNIA,JD. GUARAÚ
2044,False,8075,1,10,METRÔ BUTANTÃ,TERM. CAMPO LIMPO
34812,False,8075,2,10,METRÔ BUTANTÃ,TERM. CAMPO LIMPO
2537,False,8075,1,21,TERM. VL. SÔNIA,TERM. CAMPO LIMPO
35305,False,8075,2,21,TERM. VL. SÔNIA,TERM. CAMPO LIMPO
2050,False,8077,1,10,TERM. VL. SÔNIA,JD. JOÃO XXIII
34818,False,8077,2,10,TERM. VL. SÔNIA,JD. JOÃO XXIII
2080,True,8078,1,10,HOSP. CAMPO LIMPO,JD. DAS PALMAS
34848,True,8078,2,10,HOSP. CAMPO LIMPO,JD. DAS PALMAS
34668,False,807A,2,10,TERM. STO. AMARO,TERM. CAMPO LIMPO
1900,False,807A,1,10,TERM. STO. AMARO,TERM. CAMPO LIMPO
2058,False,807J,1,10,SHOP. MORUMBI,TERM. CAMPO LIMPO
34826,False,807J,2,10,SHOP. MORUMBI,TERM. CAMPO LIMPO
1916,False,807M,1,10,SHOP. MORUMBI,TERM. CAMPO LIMPO
34684,False,807M,2,10,SHOP. MORUMBI,TERM. CAMPO LIMPO
2099,True,807P,1,10,STO. AMARO,PARAISÓPOLIS
34867,True,807P,2,10,STO. AMARO,PARAISÓPOLIS
35373,False,8082,2,10,METRÔ BUTANTÃ,CID. UNIVERSITÁRIA
2605,False,8082,1,10,METRÔ BUTANTÃ,CID. UNIVERSITÁRIA
2606,False,8083,1,10,METRÔ BUTANTÃ,CID. UNIVERSITÁRIA
35374,False,8083,2,10,METRÔ BUTANTÃ,CID. UNIVERSITÁRIA
2607,True,8084,1,10,CID. UNIVERSITÁRIA,METRÔ BUTANTÃ
35375,True,8084,2,10,CID. UNIVERSITÁRIA,METRÔ BUTANTÃ
2608,True,8085,1,10,CIRCULAR USP,P3
35376,True,8085,2,10,CIRCULAR USP,P3
2621,True,8086,1,10,PINHEIROS,JAGUARÉ
35389,True,8086,2,10,PINHEIROS,JAGUARÉ
2069,False,809A,1,10,TERM. PINHEIROS,JD. D'ABRIL
34837,False,809A,2,10,TERM. PINHEIROS,JD. D'ABRIL
2068,False,809D,1,10,TERM. PINHEIROS,COHAB EDUCANDÁRIO
34836,False,809D,2,10,TERM. PINHEIROS,COHAB EDUCANDÁRIO
2245,False,809H,1,10,LAPA,JD. BOA VISTA
35013,False,809H,2,10,LAPA,JD. BOA VISTA
2066,True,809J,1,10,METRÔ MORUMBI,JD. COLOMBO
34834,True,809J,2,10,METRÔ MORUMBI,JD. COLOMBO
1949,False,809L,1,10,LAPA,CAMPO LIMPO
34717,False,809L,2,10,LAPA,CAMPO LIMPO
2244,False,809N,1,10,LAPA,VL. DALVA
35012,False,809N,2,10,LAPA,VL. DALVA
1891,False,809P,1,10,TERM. PINHEIROS,TERM. CAMPO LIMPO
34659,False,809P,2,10,TERM. PINHEIROS,TERM. CAMPO LIMPO
2067,True,809R,1,10,TERM. PINHEIROS,RIO PEQUENO
34835,True,809R,2,10,TERM. PINHEIROS,RIO PEQUENO
2246,False,809T,1,10,LAPA,COHAB RAPOSO TAVARES
35014,False,809T,2,10,LAPA,COHAB RAPOSO TAVARES
2254,False,809U,1,10,METRÔ BARRA FUNDA,CID. UNIVERSITÁRIA
35022,False,809U,2,10,METRÔ BARRA FUNDA,CID. UNIVERSITÁRIA
2307,False,809U,1,21,METRÔ VILA MADALENA,METRÔ BARRA FUNDA
35075,False,809U,2,21,METRÔ VILA MADALENA,METRÔ BARRA FUNDA
2243,True,809V,1,10,METRÔ - TRIANON - MASP,VL. GOMES
35011,True,809V,2,10,METRÔ - TRIANON - MASP,VL. GOMES
1262,False,8100,1,10,TERM. LAPA,TERM. PIRITUBA
34030,False,8100,2,10,TERM. LAPA,TERM. PIRITUBA
1337,True,817C,1,10,HOSP. DAS CLÍNICAS,LAPA
34105,True,817C,2,10,HOSP. DAS CLÍNICAS,LAPA
805,False,8194,1,10,TERM. CACHOEIRINHA,PERUS
33573,False,8194,2,10,TERM. CACHOEIRINHA,PERUS
807,False,8199,1,10,CEM. VL. NOVA CACHOEIRINHA,PIRITUBA
33575,False,8199,2,10,CEM. VL. NOVA CACHOEIRINHA,PIRITUBA
803,False,819A,1,10,JD. PRIMAVERA,CPTM VL. AURORA
33571,False,819A,2,10,JD. PRIMAVERA,CPTM VL. AURORA
1263,False,8200,1,10,TERM. LAPA,TERM. PIRITUBA
34031,False,8200,2,10,TERM. LAPA,TERM. PIRITUBA
574,False,8215,1,10,PÇA. DO CORREIO,JD. PAULISTANO
33342,False,8215,2,10,PÇA. DO CORREIO,JD. PAULISTANO
1248,True,8252,1,10,LAPA,METRÔ BARRA FUNDA
34016,True,8252,2,10,LAPA,METRÔ BARRA FUNDA
2507,False,8300,1,1,TERM. LAPA,TERM. PIRITUBA
35275,False,8300,2,1,TERM. LAPA,TERM. PIRITUBA
1264,False,8300,1,10,TERM. LAPA,TERM. PIRITUBA
34032,False,8300,2,10,TERM. LAPA,TERM. PIRITUBA
476,True,8319,1,10,SESC POMPÉIA,PQ. CONTINENTAL
33244,True,8319,2,10,SESC POMPÉIA,PQ. CONTINENTAL
1707,False,8319,1,21,PQ. CONTINENTAL,SHOP. VILLA LOBOS
34475,False,8319,2,21,PQ. CONTINENTAL,SHOP. VILLA LOBOS
1265,False,8400,1,10,PÇA. RAMOS DE AZEVEDO,TERM. PIRITUBA
34033,False,8400,2,10,PÇA. RAMOS DE AZEVEDO,TERM. PIRITUBA
422,False,846M,1,10,TERM. PINHEIROS,VL. PIAUÍ
33190,False,846M,2,10,TERM. PINHEIROS,VL. PIAUÍ
1342,False,847J,1,10,JAGUARÉ,CITY JARAGUÁ
34110,False,847J,2,10,JAGUARÉ,CITY JARAGUÁ
2487,True,847J,1,21,CITY JARAGUA,TERM. LAPA
35255,True,847J,2,21,CITY JARAGUA,TERM. LAPA
423,False,847P,1,10,VL. OLÍMPIA,TERM. PIRITUBA
33191,False,847P,2,10,VL. OLÍMPIA,TERM. PIRITUBA
1424,False,847P,1,42,VL. OLÍMPIA,BRASILÂNDIA
34192,False,847P,2,42,VL. OLÍMPIA,BRASILÂNDIA
808,False,848L,1,10,TERM. PIRITUBA,RECANTO DOS HUMILDES
33576,False,848L,2,10,TERM. PIRITUBA,RECANTO DOS HUMILDES
1267,False,8500,1,10,METRÔ BARRA FUNDA,TERM. PIRITUBA
34035,False,8500,2,10,METRÔ BARRA FUNDA,TERM. PIRITUBA
575,False,8528,1,10,PÇA. DO CORREIO,JD. GUARANI
33343,False,8528,2,10,PÇA. DO CORREIO,JD. GUARANI
1359,False,8538,1,10,PÇA. DO CORREIO,FREGUESIA DO Ó
34127,False,8538,2,10,PÇA. DO CORREIO,FREGUESIA DO Ó
1361,False,8542,1,21,TERM. LAPA,BRASILÂNDIA
34129,False,8542,2,21,TERM. LAPA,BRASILÂNDIA
430,False,8544,1,10,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA
33198,False,8544,2,10,PÇA. DO CORREIO,CID. D'ABRIL 3ª GLEBA
1364,False,8545,1,10,METRÔ BARRA FUNDA,PENTEADO
34132,False,8545,2,10,METRÔ BARRA FUNDA,PENTEADO
578,False,8548,1,10,TERM. LAPA,PARADA DE TAIPAS
33346,False,8548,2,10,TERM. LAPA,PARADA DE TAIPAS
580,False,8549,1,10,PÇA. DO CORREIO,TAIPAS
33348,False,8549,2,10,PÇA. DO CORREIO,TAIPAS
1428,False,856R,1,10,SOCORRO,LAPA
34196,False,856R,2,10,SOCORRO,LAPA
1925,False,857A,1,10,METRÔ STA. CRUZ,TERM. CAMPO LIMPO
34693,False,857A,2,10,METRÔ STA. CRUZ,TERM. CAMPO LIMPO
1901,False,857C,1,10,METRÔ CONCEIÇÃO,TERM. CAMPO LIMPO
34669,False,857C,2,10,METRÔ CONCEIÇÃO,TERM. CAMPO LIMPO
1926,False,857P,1,10,PARAÍSO,TERM. CAMPO LIMPO
34694,False,857P,2,10,PARAÍSO,TERM. CAMPO LIMPO
1892,False,857R,1,10,ACLIMAÇÃO,TERM. CAMPO LIMPO
34660,False,857R,2,10,ACLIMAÇÃO,TERM. CAMPO LIMPO
2027,False,857R,1,41,ANA ROSA,EST. HEBRAICA REBOUÇAS
34795,False,857R,2,41,ANA ROSA,EST. HEBRAICA REBOUÇAS
432,False,8594,1,10,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL 
33200,False,8594,2,10,PÇA. RAMOS DE AZEVEDO,CID. D'ABRIL 
433,False,8594,1,21,PÇA. RAMOS DE AZEVEDO,CID. PIRITUBA
33201,False,8594,2,21,PÇA. RAMOS DE AZEVEDO,CID. PIRITUBA
434,False,8594,1,41,PÇA. RAMOS DE AZEVEDO,COHAB PEDRA VERDE
33202,False,8594,2,41,PÇA. RAMOS DE AZEVEDO,COHAB PEDRA VERDE
1432,False,8600,1,10,LGO. DO PAISSANDÚ,TERM. PIRITUBA
34200,False,8600,2,10,LGO. DO PAISSANDÚ,TERM. PIRITUBA
2054,False,8600,1,22,LGO. DO PAISSANDÚ,VL. IÓRIO
34822,False,8600,2,22,LGO. DO PAISSANDÚ,VL. IÓRIO
1917,False,8605,1,10,TERM. BANDEIRA,TERM. CAMPO LIMPO
34685,False,8605,2,10,TERM. BANDEIRA,TERM. CAMPO LIMPO
2063,False,8610,1,10,TERM. BANDEIRA,JD. PAULO VI
34831,False,8610,2,10,TERM. BANDEIRA,JD. PAULO VI
1339,False,8615,1,10,TERM. PQ. D. PEDRO II,PQ. DA LAPA
34107,False,8615,2,10,TERM. PQ. D. PEDRO II,PQ. DA LAPA
438,False,8622,1,10,PÇA. RAMOS DE AZEVEDO,MORRO DOCE
33206,False,8622,2,10,PÇA. RAMOS DE AZEVEDO,MORRO DOCE
443,False,8677,1,10,LGO. DO PAISSANDÚ,JD. LÍBANO
33211,False,8677,2,10,LGO. DO PAISSANDÚ,JD. LÍBANO
446,False,8686,1,10,LGO. DO PAISSANDÚ,MANGALOT
33214,False,8686,2,10,LGO. DO PAISSANDÚ,MANGALOT
2485,True,8686,1,21,MANGALOT,TERM. LAPA
35253,True,8686,2,21,MANGALOT,TERM. LAPA
2508,False,8700,1,1,PÇA. RAMOS DE AZEVEDO,TERM. CAMPO LIMPO
35276,False,8700,2,1,PÇA. RAMOS DE AZEVEDO,TERM. CAMPO LIMPO
1877,False,8700,1,10,PÇA. RAMOS DE AZEVEDO,TERM. CAMPO LIMPO
34645,False,8700,2,10,PÇA. RAMOS DE AZEVEDO,TERM. CAMPO LIMPO
1982,False,8700,1,21,PÇA. RAMOS DE AZEVEDO,LGO. DO TABOÃO
34750,False,8700,2,21,PÇA. RAMOS DE AZEVEDO,LGO. DO TABOÃO
2509,False,8700,1,24,PÇA. RAMOS DE AZEVEDO,LGO. DO TABOÃO
35277,False,8700,2,24,PÇA. RAMOS DE AZEVEDO,LGO. DO TABOÃO
2072,False,8705,1,10,ANHANGABAÚ,SHOP. CONTINENTAL
34840,False,8705,2,10,ANHANGABAÚ,SHOP. CONTINENTAL
2090,False,8705,1,51,ANHANGABAÚ,PQ. CONTINENTAL
34858,False,8705,2,51,ANHANGABAÚ,PQ. CONTINENTAL
2064,False,8707,1,10,TERM. PRINC. ISABEL,RIO PEQUENO
34832,False,8707,2,10,TERM. PRINC. ISABEL,RIO PEQUENO
2065,True,8707,1,21,BUTANTÃ,RIO PEQUENO
34833,True,8707,2,21,BUTANTÃ,RIO PEQUENO
477,True,874C,1,10,METRÔ - TRIANON - MASP ,PQ. CONTINENTAL
33245,True,874C,2,10,METRÔ - TRIANON - MASP ,PQ. CONTINENTAL
307,False,874T,1,10,LAPA,IPIRANGA
33075,False,874T,2,10,LAPA,IPIRANGA
609,False,875A,1,10,PERDIZES,AEROPORTO
33377,False,875A,2,10,PERDIZES,AEROPORTO
2510,False,875C,1,1,METRÔ STA. CRUZ,TERM. LAPA
35278,False,875C,2,1,METRÔ STA. CRUZ,TERM. LAPA
478,False,875C,1,10,METRÔ STA. CRUZ,TERM. LAPA
33246,False,875C,2,10,METRÔ STA. CRUZ,TERM. LAPA
1340,False,875H,1,10,METRÔ VL. MARIANA,TERM. LAPA
34108,False,875H,2,10,METRÔ VL. MARIANA,TERM. LAPA
1341,False,875P,1,10,METRÔ ANA ROSA,METRÔ BARRA FUNDA
34109,False,875P,2,10,METRÔ ANA ROSA,METRÔ BARRA FUNDA
1381,False,877T,1,10,METRÔ PARAÍSO,VL. ANASTÁCIO
34149,False,877T,2,10,METRÔ PARAÍSO,VL. ANASTÁCIO
454,False,888P,1,10,COHAB TAIPAS,PERUS
33222,False,888P,2,10,COHAB TAIPAS,PERUS
870,False,9002,1,10,TERM. CACHOEIRINHA,JD. PERY ALTO
33638,False,9002,2,10,TERM. CACHOEIRINHA,JD. PERY ALTO
871,False,9004,1,10,TERM. CACHOEIRINHA,JD. ELISA MARIA
33639,False,9004,2,10,TERM. CACHOEIRINHA,JD. ELISA MARIA
872,False,9005,1,10,TERM. CACHOEIRINHA,JD. PRINCESA
33640,False,9005,2,10,TERM. CACHOEIRINHA,JD. PRINCESA
1440,False,9005,1,41,TERM. CACHOEIRINHA,JD. VISTA ALEGRE
34208,False,9005,2,41,TERM. CACHOEIRINHA,JD. VISTA ALEGRE
1934,False,9005,1,42,TERM. CACHOEIRINHA,SÍTIO DOS FRANCOS
34702,False,9005,2,42,TERM. CACHOEIRINHA,SÍTIO DOS FRANCOS
874,False,9006,1,10,TERM. CACHOEIRINHA,VL. PENTEADO
33642,False,9006,2,10,TERM. CACHOEIRINHA,VL. PENTEADO
875,False,9008,1,10,TERM. CACHOEIRINHA,PQ. DE TAIPAS
33643,False,9008,2,10,TERM. CACHOEIRINHA,PQ. DE TAIPAS
876,False,9008,1,41,TERM. CACHOEIRINHA,ESTÂNCIA JARAGUÁ
33644,False,9008,2,41,TERM. CACHOEIRINHA,ESTÂNCIA JARAGUÁ
877,False,9009,1,10,TERM. CACHOEIRINHA,COHAB BRASILÂNDIA
33645,False,9009,2,10,TERM. CACHOEIRINHA,COHAB BRASILÂNDIA
878,False,9011,1,10,TERM. CACHOEIRINHA,CPTM JARAGUÁ
33646,False,9011,2,10,TERM. CACHOEIRINHA,CPTM JARAGUÁ
1768,True,9011,1,21,CITY JARAGUÁ,CPTM JARAGUÁ
34536,True,9011,2,21,CITY JARAGUÁ,CPTM JARAGUÁ
1268,False,9012,1,10,TERM. LAPA,ITABERABA
34036,False,9012,2,10,TERM. LAPA,ITABERABA
1425,False,9014,1,10,TERM. LAPA,MORRO GRANDE
34193,False,9014,2,10,TERM. LAPA,MORRO GRANDE
1426,False,9014,1,42,TERM. LAPA,JD. IRACEMA
34194,False,9014,2,42,TERM. LAPA,JD. IRACEMA
1269,False,9015,1,10,TERM. PIRITUBA,VL. ZATT
34037,False,9015,2,10,TERM. PIRITUBA,VL. ZATT
2585,False,9015,1,31,TERM. PIRITUBA,VL. ZATT
35353,False,9015,2,31,TERM. PIRITUBA,VL. ZATT
1271,True,9018,1,10,TERM. PIRITUBA,VL. MIRANTE
34039,True,9018,2,10,TERM. PIRITUBA,VL. MIRANTE
1433,False,9019,1,10,TERM. PIRITUBA,JD. PAULISTANO
34201,False,9019,2,10,TERM. PIRITUBA,JD. PAULISTANO
1434,False,9020,1,10,TERM. PIRITUBA,VL. MIRANTE
34202,False,9020,2,10,TERM. PIRITUBA,VL. MIRANTE
1437,False,9023,1,10,TERM. PIRITUBA,PQ. DE TAIPAS
34205,False,9023,2,10,TERM. PIRITUBA,PQ. DE TAIPAS
880,False,9032,1,10,TERM. CACHOEIRINHA,JD. DAMASCENO
33648,False,9032,2,10,TERM. CACHOEIRINHA,JD. DAMASCENO
1815,False,9032,1,21,TERM. CACHOEIRINHA,JD. DAMASCENO
34583,False,9032,2,21,TERM. CACHOEIRINHA,JD. DAMASCENO
883,False,9047,1,10,LAPA,JD. PAULISTANO
33651,False,9047,2,10,LAPA,JD. PAULISTANO
2088,True,9050,1,10,ITAIM BIBI,TERM. LAPA
34856,True,9050,2,10,ITAIM BIBI,TERM. LAPA
2089,False,9051,1,10,TERM. PINHEIROS,LAPA
34857,False,9051,2,10,TERM. PINHEIROS,LAPA
2116,True,908T,1,10,BUTANTÃ,TERM. PQ. D. PEDRO II
34884,True,908T,2,10,BUTANTÃ,TERM. PQ. D. PEDRO II
884,True,9090,1,10,TERM. CASA VERDE,PQ. TIETÊ
33652,True,9090,2,10,TERM. CASA VERDE,PQ. TIETÊ
2512,False,909T,1,1,TERM. PQ. D. PEDRO II,TERM. PINHEIROS
35280,False,909T,2,1,TERM. PQ. D. PEDRO II,TERM. PINHEIROS
2256,False,909T,1,10,TERM. PQ. D. PEDRO II,TERM. PINHEIROS
35024,False,909T,2,10,TERM. PQ. D. PEDRO II,TERM. PINHEIROS
1365,True,9162,1,10,TERM. CASA VERDE,VL. PENTEADO
34133,True,9162,2,10,TERM. CASA VERDE,VL. PENTEADO
707,True,9166,1,10,JD. STA. CRUZ,CACHOEIRINHA
33475,True,9166,2,10,JD. STA. CRUZ,CACHOEIRINHA
456,False,917H,1,10,METRÔ VL. MARIANA,TERM. PIRITUBA
33224,False,917H,2,10,METRÔ VL. MARIANA,TERM. PIRITUBA
1366,False,917M,1,10,METRÔ ANA ROSA,MORRO GRANDE
34134,False,917M,2,10,METRÔ ANA ROSA,MORRO GRANDE
1367,False,917M,1,31,METRÔ ANA ROSA,MORRO GRANDE
34135,False,917M,2,31,METRÔ ANA ROSA,MORRO GRANDE
885,False,9181,1,10,LAPA,VL. TEREZINHA
33653,False,9181,2,10,LAPA,VL. TEREZINHA
809,False,9188,1,10,LAPA,CAPELA DA LAGOA 
33577,False,9188,2,10,LAPA,CAPELA DA LAGOA 
1711,False,9188,1,42,LAPA,CAPELA DA LAGOA
